10.00,1023.84,458.75,1099.15,648.92
10.00,1220.29,475.10,1288.46,629.73
10.00,1276.58,455.42,1340.83,623.28
10.00,779.93,463.62,822.75,588.22
10.00,669.74,463.81,696.43,546.99
10.00,728.33,462.68,766.49,589.64
10.00,902.79,480.01,959.51,574.16
11.00,1025.18,461.75,1106.98,655.06
11.00,780.87,463.32,823.39,589.25
11.00,1281.58,459.48,1341.40,623.24
11.00,1215.70,475.26,1288.97,630.36
11.00,667.66,463.24,695.93,546.68
11.00,732.85,463.20,769.37,589.63
11.00,1622.43,438.21,1670.80,592.73
12.00,1027.76,461.15,1104.65,654.82
12.00,781.80,463.24,824.11,590.20
12.00,1215.71,475.09,1290.71,630.24
12.00,1283.18,462.64,1340.96,623.43
12.00,667.54,463.33,696.13,546.82
12.00,733.08,463.92,768.86,589.36
12.00,902.41,487.15,961.48,578.41
13.00,1028.33,461.43,1110.66,658.21
13.00,781.48,461.48,824.42,589.84
13.00,1216.94,475.30,1289.03,630.32
13.00,1282.26,462.89,1341.03,623.20
13.00,668.61,463.44,696.12,546.40
13.00,734.49,464.01,772.20,588.85
14.00,1033.07,457.70,1114.72,657.95
14.00,781.94,460.66,825.76,589.61
14.00,1219.45,475.54,1286.81,629.65
14.00,734.07,463.62,774.72,589.01
14.00,1281.72,458.74,1340.72,623.33
14.00,669.09,462.75,696.93,547.22
14.00,904.98,480.32,962.34,578.11
14.00,1620.49,438.02,1670.97,594.70
15.00,1038.97,456.10,1116.64,657.57
15.00,784.28,459.05,828.52,588.73
15.00,732.78,462.58,775.45,588.67
15.00,1219.68,477.43,1286.61,628.40
15.00,669.41,462.73,697.09,546.56
15.00,1281.58,457.33,1341.66,622.93
15.00,1619.83,438.73,1670.99,596.22
15.00,905.08,478.45,962.93,578.90
16.00,1045.67,459.67,1118.74,655.42
16.00,732.49,462.49,776.82,588.06
16.00,1280.07,458.05,1340.12,623.04
16.00,783.34,459.60,828.63,588.55
16.00,1219.17,476.62,1287.60,628.66
16.00,669.42,462.76,697.04,546.55
16.00,1622.83,437.88,1671.19,593.50
16.00,905.88,479.06,964.15,578.37
17.00,1055.36,462.13,1118.92,653.31
17.00,785.47,457.92,833.32,588.72
17.00,731.45,463.37,775.86,587.71
17.00,1219.41,477.49,1287.75,628.66
17.00,1281.35,458.92,1339.06,622.70
17.00,1621.88,438.16,1672.11,597.51
17.00,669.59,462.67,697.35,546.38
17.00,905.74,471.81,965.61,577.49
18.00,1054.85,460.09,1124.25,657.51
18.00,1281.90,460.19,1339.82,623.02
18.00,789.00,457.82,833.30,589.35
18.00,1217.82,476.19,1286.00,628.41
18.00,669.24,462.83,696.76,546.71
18.00,731.81,463.69,775.11,588.11
18.00,904.92,469.86,966.73,579.01
18.00,1618.83,439.67,1671.44,596.25
18.00,781.27,461.83,826.26,588.02
18.00,492.79,466.71,525.53,565.37
19.00,1056.76,455.76,1126.22,657.23
19.00,1282.53,460.27,1338.60,622.82
19.00,1218.51,473.61,1287.05,628.94
19.00,668.93,462.92,696.65,546.52
19.00,788.70,459.30,831.74,587.96
19.00,1612.59,438.77,1669.70,594.14
19.00,732.00,461.34,776.00,587.64
19.00,905.88,469.71,966.92,579.62
19.00,858.87,492.04,902.85,567.38
20.00,1065.50,455.29,1131.27,653.93
20.00,1281.30,457.70,1338.08,622.90
20.00,1219.29,472.14,1287.41,629.12
20.00,1620.22,444.53,1674.35,594.61
20.00,669.12,463.67,696.62,546.52
20.00,790.84,457.66,834.64,588.48
20.00,731.16,461.27,774.59,587.58
20.00,903.55,472.16,965.53,580.19
21.00,1066.90,457.55,1134.36,654.22
21.00,1277.54,456.14,1338.60,622.83
21.00,793.91,456.55,836.42,588.78
21.00,1218.76,474.70,1289.62,629.02
21.00,669.24,464.09,697.05,546.52
21.00,1619.84,445.74,1674.78,592.49
21.00,728.74,461.97,774.55,591.40
21.00,902.10,468.69,967.73,579.27
22.00,1069.88,456.94,1138.27,652.29
22.00,1277.69,458.36,1338.49,622.75
22.00,791.79,455.35,836.74,590.51
22.00,1217.97,476.40,1288.90,628.72
22.00,669.54,463.02,697.29,546.45
22.00,901.90,468.02,969.82,579.21
22.00,729.48,461.14,771.71,591.11
22.00,493.76,460.01,535.33,536.43
22.00,1621.87,441.96,1669.87,584.26
23.00,1074.10,455.24,1148.07,657.92
23.00,790.34,458.05,839.56,591.17
23.00,1277.39,456.75,1338.92,622.75
23.00,1217.70,475.56,1288.00,628.73
23.00,669.73,463.00,697.30,546.28
23.00,1619.89,439.42,1671.12,581.56
23.00,901.57,468.74,969.72,580.36
23.00,728.78,462.88,768.81,592.22
24.00,791.55,456.51,842.94,595.71
24.00,1076.42,447.39,1157.26,659.18
24.00,1277.35,456.49,1339.30,623.00
24.00,1621.67,439.39,1668.54,574.62
24.00,1220.24,475.77,1288.90,628.96
24.00,669.05,462.40,697.37,545.97
24.00,911.79,468.33,968.50,577.06
24.00,737.50,463.21,785.63,592.84
25.00,1079.10,456.51,1169.36,661.67
25.00,792.26,457.13,843.12,595.80
25.00,1277.88,461.58,1338.35,622.29
25.00,668.69,462.18,697.65,546.59
25.00,1220.85,474.42,1289.22,628.11
25.00,1622.59,435.77,1670.81,585.90
26.00,1081.05,459.93,1185.89,661.84
26.00,793.06,459.41,844.84,594.39
26.00,1278.44,461.52,1344.12,622.38
26.00,670.62,459.29,698.70,545.65
26.00,1621.50,433.37,1670.19,577.53
26.00,1218.01,475.30,1291.03,627.18
26.00,1668.48,490.79,1713.77,568.09
27.00,1082.54,458.22,1190.29,663.42
27.00,798.59,459.45,845.28,594.54
27.00,1278.76,462.80,1344.41,622.16
27.00,670.59,459.65,698.83,545.78
27.00,1676.12,491.53,1725.78,576.64
27.00,1622.41,432.44,1673.28,585.55
27.00,1218.20,472.66,1290.92,626.42
27.00,743.08,461.19,786.46,592.31
28.00,1083.01,456.80,1198.58,662.80
28.00,797.63,462.05,845.52,592.13
28.00,670.83,460.13,698.53,545.89
28.00,1683.48,489.96,1732.09,583.80
28.00,1278.92,467.28,1341.46,621.81
28.00,1623.27,432.68,1674.11,579.60
28.00,1217.43,474.64,1292.13,627.04
28.00,749.64,462.16,786.67,591.71
29.00,1083.30,456.85,1198.86,663.50
29.00,799.04,459.88,848.56,592.28
29.00,670.89,459.67,698.58,545.94
29.00,1280.38,464.07,1343.19,622.08
29.00,1622.71,434.44,1674.78,592.73
29.00,1692.40,490.76,1736.00,584.00
29.00,1216.30,474.36,1293.14,627.06
29.00,750.42,460.83,787.45,592.10
30.00,1086.02,459.88,1197.06,664.07
30.00,801.52,459.75,847.76,593.46
30.00,670.68,459.24,698.89,546.28
30.00,1281.77,465.20,1345.30,621.67
30.00,749.28,460.91,790.49,596.11
30.00,1697.28,490.11,1745.19,583.05
30.00,1621.24,430.51,1673.73,596.79
30.00,1217.56,470.70,1293.80,626.88
31.00,1089.18,459.18,1198.86,663.15
31.00,798.82,459.40,848.78,595.29
31.00,670.78,459.50,698.65,546.16
31.00,1281.80,466.45,1345.01,622.10
31.00,1621.13,427.77,1673.34,593.37
31.00,1707.18,487.04,1761.51,573.37
31.00,752.91,462.84,792.51,592.64
31.00,1220.40,475.65,1293.93,626.83
32.00,1094.08,457.20,1199.14,663.66
32.00,801.16,458.79,849.00,595.26
32.00,670.92,459.31,698.70,546.43
32.00,1279.10,462.07,1344.60,621.85
32.00,1626.05,428.77,1674.16,592.98
32.00,1713.60,488.65,1760.75,586.47
32.00,753.98,463.71,792.26,589.03
32.00,505.89,462.03,547.28,553.38
32.00,1851.96,572.55,1919.10,728.41
33.00,800.58,458.29,851.14,595.87
33.00,1102.42,462.04,1199.03,664.67
33.00,670.78,459.13,698.86,545.92
33.00,756.41,464.35,797.46,592.06
33.00,1627.03,429.52,1673.69,592.54
33.00,508.45,458.51,552.95,555.61
33.00,1281.19,462.69,1343.59,621.82
33.00,1718.08,484.95,1768.17,587.47
33.00,1126.92,462.84,1195.16,670.08
33.00,1856.36,561.07,1919.58,727.89
34.00,802.99,457.83,852.39,596.54
34.00,1851.61,462.03,1919.61,727.01
34.00,755.78,465.35,796.42,590.66
34.00,670.84,459.46,698.90,546.05
34.00,1127.15,458.59,1199.90,664.85
34.00,1626.64,429.63,1673.26,592.92
34.00,507.68,458.50,550.75,554.86
34.00,1281.59,461.78,1344.55,622.16
34.00,1728.75,481.14,1776.46,589.40
34.00,1876.28,455.19,1919.44,739.27
34.00,1219.27,479.24,1293.96,627.33
35.00,804.49,454.48,854.85,590.86
35.00,1128.47,456.29,1202.65,665.17
35.00,1848.12,439.59,1919.55,726.17
35.00,670.98,459.65,698.93,546.12
35.00,1279.56,461.17,1343.40,622.72
35.00,757.98,464.79,798.96,589.79
35.00,1626.95,428.96,1673.07,592.30
35.00,1868.38,438.84,1919.45,740.44
35.00,508.22,457.09,551.98,559.38
35.00,1218.21,472.40,1292.31,627.66
36.00,1127.79,452.88,1204.22,667.69
36.00,807.83,457.94,852.87,591.55
36.00,671.20,460.03,698.85,545.98
36.00,1278.95,462.55,1343.07,622.73
36.00,509.61,456.92,551.86,554.80
36.00,756.45,467.18,797.52,591.26
36.00,1849.09,444.09,1919.65,722.94
36.00,1624.83,431.75,1672.35,592.70
37.00,1139.78,454.22,1206.78,666.07
37.00,805.34,453.10,857.18,591.24
37.00,1279.11,468.52,1343.65,623.33
37.00,670.48,463.22,696.91,547.33
37.00,1623.17,427.68,1672.47,591.83
37.00,755.76,474.26,799.52,592.52
37.00,509.70,457.49,550.87,548.39
37.00,1848.17,449.14,1917.12,710.96
37.00,1218.18,475.66,1291.57,626.61
37.00,908.65,468.09,965.58,580.67
38.00,1142.83,450.65,1216.97,670.29
38.00,670.69,462.85,697.11,547.49
38.00,803.26,456.91,853.37,591.39
38.00,1278.63,466.78,1343.92,623.73
38.00,1219.96,473.28,1292.06,628.31
38.00,756.16,467.54,801.61,592.61
38.00,1624.48,434.27,1672.06,589.84
38.00,1800.30,435.57,1899.51,711.86
38.00,906.52,467.93,969.62,578.91
38.00,1830.23,437.89,1897.90,706.01
39.00,1147.58,453.90,1233.05,667.96
39.00,1223.75,468.42,1292.50,628.33
39.00,1276.69,456.60,1343.52,622.86
39.00,671.13,462.62,697.48,546.49
39.00,808.01,456.95,857.00,591.39
39.00,758.14,468.68,798.76,592.33
39.00,1821.23,457.53,1901.77,718.90
39.00,1623.95,433.46,1672.08,590.93
39.00,1759.03,449.25,1891.71,712.29
40.00,1147.23,449.71,1231.66,672.42
40.00,1279.92,457.89,1345.11,623.15
40.00,1623.42,435.18,1672.02,591.65
40.00,1222.45,466.23,1291.95,627.00
40.00,809.50,459.47,857.64,591.64
40.00,1756.73,462.58,1898.93,725.47
40.00,671.09,461.97,697.78,547.22
40.00,757.88,466.20,798.70,594.14
40.00,909.06,466.97,968.77,577.98
41.00,1739.50,448.50,1897.14,725.01
41.00,1152.11,450.00,1231.00,672.90
41.00,1280.57,460.30,1341.87,623.76
41.00,758.99,465.31,798.88,593.52
41.00,816.37,458.47,859.29,593.96
41.00,671.06,462.83,698.08,547.33
41.00,1623.19,435.59,1671.81,591.51
41.00,1225.49,469.47,1290.68,626.45
41.00,791.74,487.60,831.83,594.52
42.00,1157.09,458.90,1242.49,672.90
42.00,1715.98,451.12,1896.50,725.30
42.00,1279.25,460.72,1345.00,623.60
42.00,813.74,458.04,860.60,594.36
42.00,671.13,462.81,698.12,547.38
42.00,759.85,471.08,803.05,593.63
42.00,1623.63,434.26,1671.50,591.14
42.00,1228.41,467.03,1291.37,625.38
42.00,511.93,455.06,561.98,561.77
43.00,1713.55,453.07,1895.22,724.04
43.00,1158.42,458.23,1252.67,673.46
43.00,1278.69,460.69,1345.54,623.35
43.00,814.82,455.82,862.29,595.56
43.00,758.41,460.28,806.71,595.07
43.00,1625.02,434.03,1671.37,591.51
43.00,670.42,462.35,697.64,547.92
43.00,1231.93,478.74,1290.74,623.43
44.00,1706.40,449.81,1894.13,720.70
44.00,1161.71,454.58,1261.68,672.06
44.00,814.37,456.08,864.41,596.35
44.00,1277.75,458.70,1343.08,623.36
44.00,758.99,464.53,807.71,594.55
44.00,1623.72,433.96,1671.05,590.95
44.00,670.88,462.80,697.89,547.22
44.00,1231.28,479.34,1294.00,623.06
45.00,1689.09,455.35,1878.82,721.02
45.00,1163.83,458.36,1264.01,676.74
45.00,814.96,456.30,863.37,596.52
45.00,1279.57,464.45,1340.54,623.62
45.00,1623.08,437.14,1671.56,591.78
45.00,670.91,463.75,696.80,546.30
45.00,762.04,465.76,808.36,596.94
46.00,1164.40,465.93,1264.92,678.43
46.00,1691.63,462.17,1872.26,724.47
46.00,812.76,458.96,865.40,594.66
46.00,763.93,470.24,809.29,595.67
46.00,670.47,464.46,696.04,546.78
46.00,1621.83,437.75,1671.65,591.03
46.00,1278.72,462.33,1343.53,622.87
46.00,1239.09,482.64,1292.65,622.68
47.00,1165.41,464.30,1270.10,678.02
47.00,1692.28,477.84,1848.10,711.02
47.00,1623.08,439.07,1672.21,594.52
47.00,1277.10,463.88,1343.48,623.21
47.00,811.87,459.23,867.61,594.61
47.00,670.57,464.52,696.02,546.83
47.00,767.31,473.24,809.63,595.49
47.00,1242.73,479.75,1291.92,622.16
48.00,1168.74,456.51,1273.70,678.77
48.00,1689.18,447.82,1821.78,710.24
48.00,814.61,459.50,868.70,596.90
48.00,1622.92,440.14,1671.08,594.48
48.00,768.11,468.70,812.10,596.84
48.00,670.51,464.59,695.96,546.86
48.00,1277.28,463.77,1344.29,622.39
49.00,1182.81,458.75,1284.77,678.14
49.00,822.45,461.71,868.93,595.41
49.00,1621.08,438.68,1671.99,594.58
49.00,767.33,467.99,811.87,596.00
49.00,669.94,464.42,696.14,546.97
49.00,1277.51,463.60,1340.92,622.38
49.00,1684.53,445.99,1771.75,702.36
49.00,525.19,459.92,573.92,577.09
49.00,1685.25,446.33,1807.74,706.43
49.00,527.54,458.64,570.16,551.73
49.00,807.35,461.00,857.50,596.88
50.00,1198.00,458.40,1285.54,680.54
50.00,826.91,461.31,869.73,596.19
50.00,1682.29,444.40,1764.05,707.49
50.00,1622.71,436.46,1671.55,596.90
50.00,670.19,463.75,696.85,546.61
50.00,770.07,463.33,814.95,596.69
50.00,1755.24,520.45,1913.78,692.28
50.00,1281.04,465.04,1341.72,621.21
50.00,530.37,459.10,572.37,560.99
51.00,1201.62,459.43,1282.94,680.77
51.00,1672.56,441.19,1746.84,706.09
51.00,827.61,461.00,871.80,596.99
51.00,769.85,462.90,819.06,597.33
51.00,670.55,463.69,697.03,546.84
51.00,1751.85,520.99,1916.87,691.69
51.00,528.62,457.82,575.41,566.83
51.00,1622.31,435.95,1670.29,594.63
51.00,1282.09,466.92,1339.22,622.66
52.00,1206.52,458.13,1285.22,683.22
52.00,1659.55,467.47,1742.50,706.96
52.00,826.51,459.55,873.86,596.54
52.00,773.63,460.00,821.95,597.33
52.00,670.89,463.49,697.35,547.16
52.00,1282.05,461.55,1344.18,623.40
52.00,530.56,456.10,576.63,578.06
52.00,1750.95,519.24,1917.63,692.98
52.00,1623.65,439.62,1676.20,596.51
53.00,1213.83,453.35,1290.84,682.99
53.00,827.43,456.03,879.93,595.12
53.00,1629.89,441.66,1741.21,704.13
53.00,773.00,459.19,821.51,597.50
53.00,1750.60,512.71,1918.01,693.36
53.00,671.02,463.04,697.79,546.51
53.00,530.84,457.18,577.37,534.12
53.00,1276.83,457.91,1345.04,622.91
53.00,530.04,455.11,577.51,572.39
54.00,1605.61,446.55,1738.57,705.85
54.00,1214.72,452.17,1293.46,681.16
54.00,829.68,455.87,880.59,596.70
54.00,772.06,458.64,822.23,596.44
54.00,671.02,462.61,698.00,546.65
54.00,530.38,456.28,579.16,576.49
54.00,1281.52,457.41,1343.46,622.56
54.00,529.79,456.98,575.02,543.08
55.00,1583.90,443.13,1737.43,705.69
55.00,830.05,455.95,884.72,596.80
55.00,1217.23,448.99,1300.84,680.36
55.00,775.97,461.29,823.17,596.70
55.00,530.44,456.27,581.72,578.32
55.00,670.91,462.62,698.05,547.14
55.00,1289.34,459.67,1343.67,622.70
55.00,530.77,457.02,578.60,542.72
56.00,1570.64,454.63,1738.61,706.23
56.00,1226.53,459.80,1306.39,680.34
56.00,831.23,456.03,884.78,596.37
56.00,776.38,462.17,821.84,596.66
56.00,671.14,462.23,697.74,546.56
56.00,532.79,455.89,583.37,576.78
56.00,1292.85,462.22,1342.77,621.08
57.00,1565.41,434.11,1735.46,703.51
57.00,833.77,457.45,885.23,596.77
57.00,1230.93,449.41,1319.25,681.43
57.00,775.78,461.23,821.10,597.00
57.00,1295.14,460.65,1345.11,619.82
57.00,670.40,462.17,697.54,546.83
57.00,533.79,456.32,584.26,575.90
58.00,1553.09,434.06,1735.22,704.61
58.00,1233.09,455.46,1333.60,685.15
58.00,835.82,458.01,884.24,597.34
58.00,778.72,460.73,822.20,596.70
58.00,669.90,462.79,697.22,546.54
58.00,534.79,456.06,587.87,566.88
58.00,1227.42,452.23,1308.18,681.03
58.00,1295.59,458.30,1344.08,617.91
59.00,1545.29,443.58,1717.75,700.90
59.00,1235.07,450.55,1351.30,681.67
59.00,836.85,456.19,884.85,596.51
59.00,780.56,461.93,822.59,596.98
59.00,669.71,463.16,696.98,546.73
59.00,536.37,455.75,585.73,571.58
60.00,1543.97,451.07,1702.51,701.91
60.00,1233.49,450.80,1357.65,682.20
60.00,838.75,456.19,885.91,596.20
60.00,669.70,463.29,697.04,546.75
60.00,781.98,464.22,823.42,598.24
60.00,536.17,455.68,587.67,575.28
61.00,1547.29,456.45,1680.69,696.33
61.00,1236.44,445.00,1363.82,686.59
61.00,839.93,455.99,888.31,593.61
61.00,668.76,462.73,696.34,546.64
61.00,779.94,468.36,827.84,598.18
61.00,538.22,455.54,588.47,575.30
61.00,1611.95,435.16,1671.67,591.70
61.00,916.85,475.39,969.19,571.40
61.00,1208.97,471.43,1269.46,624.80
62.00,1238.77,446.63,1364.21,690.41
62.00,1545.65,461.57,1662.01,694.07
62.00,839.47,455.41,893.60,596.56
62.00,668.60,462.74,696.26,546.85
62.00,777.41,466.66,833.25,600.05
62.00,1625.06,440.38,1672.58,594.51
62.00,1219.02,471.25,1272.61,625.60
62.00,914.13,470.92,968.94,577.83
63.00,1241.83,449.24,1363.51,690.74
63.00,1545.25,456.37,1639.46,692.57
63.00,842.31,454.86,892.48,597.47
63.00,1624.55,440.75,1674.57,594.48
63.00,668.58,462.63,696.38,546.62
63.00,781.66,465.70,834.00,599.78
63.00,1216.72,470.92,1276.14,627.47
63.00,914.30,469.08,966.46,578.75
63.00,1744.96,528.77,1919.23,690.84
64.00,1243.11,449.74,1367.94,692.08
64.00,1539.70,456.62,1607.24,693.07
64.00,842.56,455.34,892.67,598.06
64.00,1620.14,437.32,1676.12,594.06
64.00,668.55,462.66,696.33,546.94
64.00,782.25,466.82,833.54,599.47
64.00,911.97,469.78,966.75,578.76
65.00,1247.06,445.63,1366.20,691.76
65.00,841.66,456.45,895.25,597.84
65.00,1529.82,449.31,1589.69,692.60
65.00,784.90,467.88,834.26,599.31
65.00,1619.90,437.30,1673.60,594.26
65.00,668.64,462.81,696.35,546.60
65.00,912.60,469.92,962.61,579.44
65.00,1223.50,476.62,1288.31,629.20
66.00,1253.54,445.92,1364.94,689.11
66.00,845.70,457.41,896.86,597.69
66.00,1517.55,453.46,1586.35,695.11
66.00,1622.19,439.78,1673.34,594.63
66.00,784.50,470.47,834.88,599.73
66.00,668.25,462.46,696.42,546.76
66.00,911.70,469.14,963.81,581.04
66.00,1744.33,501.14,1919.21,692.84
66.00,1219.46,479.27,1289.31,627.50
67.00,846.75,457.70,898.60,598.58
67.00,1495.42,449.81,1587.25,692.94
67.00,1263.63,453.31,1366.07,688.84
67.00,784.89,468.84,835.06,600.09
67.00,667.64,463.17,695.84,546.43
67.00,1622.84,439.96,1672.61,593.54
67.00,1217.73,474.69,1289.31,627.33
67.00,540.41,455.31,602.57,581.71
67.00,911.94,471.51,962.95,580.72
67.00,1743.86,519.09,1919.47,689.69
67.00,1289.74,455.90,1346.63,614.89
68.00,1468.22,463.93,1584.58,691.80
68.00,1269.29,449.81,1367.32,688.67
68.00,847.68,459.19,898.11,598.30
68.00,666.78,463.32,695.56,547.02
68.00,786.32,466.74,835.03,599.21
68.00,545.23,456.05,601.94,583.13
68.00,1619.52,435.16,1671.30,596.80
68.00,1218.85,478.86,1285.78,627.47
68.00,912.46,471.99,963.58,580.88
69.00,1449.80,469.19,1585.76,690.78
69.00,1278.68,454.57,1370.57,692.76
69.00,849.21,457.91,901.09,598.10
69.00,666.95,462.78,695.55,547.62
69.00,791.63,455.86,837.61,601.58
69.00,548.82,456.53,601.44,582.91
69.00,1219.06,478.29,1280.45,627.97
69.00,1615.96,435.45,1668.78,593.42
69.00,911.94,469.57,965.71,580.39
69.00,722.76,466.31,762.08,556.71
70.00,1439.71,461.69,1583.35,690.73
70.00,1293.53,448.08,1379.36,694.27
70.00,849.49,456.71,904.81,596.83
70.00,548.14,455.97,604.19,585.51
70.00,666.53,463.21,695.59,547.46
70.00,1215.44,475.72,1282.97,627.88
70.00,791.31,456.77,841.62,600.80
70.00,1617.28,435.20,1671.44,597.07
70.00,911.34,471.91,964.33,578.86
71.00,1428.99,460.14,1582.21,688.79
71.00,1304.82,449.81,1387.96,691.83
71.00,850.78,456.72,905.59,596.03
71.00,552.40,456.48,603.73,585.54
71.00,666.30,462.90,695.56,548.15
71.00,1217.16,478.02,1285.27,628.99
71.00,798.30,455.06,844.83,599.99
71.00,910.92,469.91,965.35,578.74
71.00,1617.25,434.68,1670.11,596.31
71.00,723.31,465.35,762.27,556.91
72.00,1423.10,460.54,1578.30,688.80
72.00,1314.15,448.92,1391.99,691.26
72.00,845.61,456.24,903.65,596.16
72.00,551.16,456.76,605.01,588.29
72.00,666.60,462.39,695.88,548.26
72.00,797.48,454.47,844.99,599.15
72.00,1218.25,477.20,1284.33,629.01
72.00,906.05,470.65,965.54,579.03
72.00,722.76,465.74,762.49,556.81
72.00,1742.99,539.72,1919.35,691.88
73.00,1321.74,446.98,1396.64,695.84
73.00,1417.86,450.33,1568.25,689.09
73.00,848.67,456.18,908.69,595.97
73.00,551.27,456.45,606.92,593.76
73.00,794.42,457.68,847.07,600.11
73.00,665.96,463.00,695.43,547.61
73.00,1213.92,475.32,1283.11,627.78
73.00,907.09,469.63,965.99,578.15
73.00,1618.12,433.78,1671.57,595.10
73.00,723.31,465.86,763.25,557.31
74.00,1420.56,450.74,1555.79,688.74
74.00,1322.17,449.85,1406.34,700.53
74.00,851.30,455.42,908.50,594.69
74.00,666.63,463.13,695.74,547.75
74.00,1212.78,472.29,1283.00,629.21
74.00,803.26,454.14,848.19,599.94
74.00,552.26,455.61,606.46,592.02
74.00,906.72,470.08,965.13,580.72
74.00,1620.40,435.57,1670.21,595.49
74.00,1287.40,464.81,1342.56,621.52
74.00,1743.45,538.25,1917.21,691.39
74.00,723.42,465.66,762.87,556.92
75.00,1323.15,450.37,1413.95,699.47
75.00,1425.19,455.68,1537.35,684.01
75.00,551.24,455.99,607.28,603.46
75.00,858.34,455.71,909.33,593.99
75.00,666.74,462.93,695.80,546.87
75.00,1212.85,471.70,1282.44,628.85
75.00,804.21,453.60,846.96,599.78
75.00,1620.41,434.86,1670.65,595.27
75.00,909.83,469.37,964.66,576.57
75.00,1743.50,539.87,1917.06,691.42
76.00,1321.02,458.33,1413.99,697.03
76.00,666.02,463.13,695.74,547.54
76.00,552.73,456.18,610.94,604.32
76.00,863.61,456.29,909.78,593.54
76.00,1425.95,457.58,1512.89,682.90
76.00,1215.98,473.60,1285.31,627.31
76.00,1617.48,435.28,1669.58,596.50
76.00,907.90,470.62,962.61,577.88
76.00,803.53,452.13,846.90,601.27
76.00,1288.81,466.13,1345.02,621.74
76.00,816.35,468.36,855.96,603.59
77.00,1320.49,459.66,1439.37,700.31
77.00,665.72,463.00,695.82,547.24
77.00,865.05,455.03,910.44,593.39
77.00,556.19,459.67,610.16,602.37
77.00,1418.07,465.03,1494.64,686.57
77.00,1213.75,473.76,1283.35,627.64
77.00,907.06,469.35,963.16,579.05
77.00,810.59,456.71,855.61,602.90
77.00,723.08,464.57,763.59,557.57
77.00,1616.91,436.35,1668.24,590.24
78.00,865.82,455.34,911.49,596.81
78.00,1322.47,455.11,1452.80,702.52
78.00,665.32,462.85,695.89,547.11
78.00,1208.04,469.90,1285.57,627.19
78.00,1410.60,464.25,1489.84,692.67
78.00,561.23,459.59,611.92,603.39
78.00,1348.64,454.63,1422.05,694.63
78.00,909.49,469.77,963.08,577.76
78.00,1289.28,462.10,1351.33,620.19
